id,text,Oppose
1051385677730832384,is this the attitude of political parties in tamil nadu why are they not making a statement on the disgusting metoo issue are they suppressing the victims am sure the union govt will bring appropriate measures to safeguard workplace harrassment,0
1055732404407623680,metoo after failed suicide attempt anirban blah relocates to bengaluru with family and undergoes therapy,1
1055487770469130240,very similarity between rahulgandhi amp metoo women both of are shouted in front of media amp public but not file case in court in democracy do they have right to punished means allegations has no wings can ’ t fly rafaeldeal incindia narendramodi,1
1051297985949257728,dirty uncle bob … not a metoo story httpstcokfiklvinyz,0
1051678382012985344,robotics in agriculture is this the future of food production ai machinelearning innovation bigdata news breaking browns nevskc future metoo snf shopmycloset pcas,0
1054009549131259904,metoo symbiosis media institute director sent on leave read httpstcondrqbhuvcw httpstcoiepkprafsb,1
1051572125583126529,million tweets later a look at metoo a year after the hashtag went viral,0
1052226137408106497,company employees members of the honduran army hired assassins mercenaries honduras ask hillary about the violations of bertacaceres what exactly did secretary of state hillary clinton do for this fellow woman metoo timesup,0
1051876656359436288,aline brosh mckenna talks changes still needed on metoo anniversary ‘ it is still white men ’ in charge,0
1052090146470817792,metoo founder tarana burke took time to look back at the impact amp progress of the movement,0
1051664832125124608,marketingtip heres a quick way to lose a customer metoo believewomen believesurviviors,0
1051206750433669120,mark alexander toxic femininity and the metoo mob weaponizing emotional distress — the patriot post,1
1051828399709278208,natasiayoung krassenstein no trumpsfollowers dont care as long as that racist bigotpresident takes the country back to the policies of the amp to makeamericawhiteagain mawa its that simple votebluetosaveamerica votebluenomatterwho removegopsavedemocracy metoo,0
1051605562163511296,nothing better than an inspiring intellectual and honest conversation about feminism inclusion representation and the responsibility of pop culture in the postmetoo era with the all the female showrunners of thecw and the shethority women of dctv seeher,0
1049979213195956230,this quote from a fridafund grantee partner is resonating so much with the current metoo atmosphere in india the one voice was that of raya sarkar in oct losha its been a year now amp more voices are fueling the movement timesup poster from,1
1051178668066787328,melania trump discusses metoo her marriage and her controversial jacket in a rare interview httpstcoqmyssmvoiu,0
1051146204397080576,this speaks for itself metoo notmypresident,0
1048715429785559040,morten morland on kavanaugh appointment as a supreme court judge supremecourtjustice supremecourtjusticebrettkavanaugh metoo satire cartoons – political cartoon gallery in london httpstcooyezlsztin,1
1056211363650039808,one thing that really bothers me is that there have been no apologies or no acknowledgement simplysajidk has simply disappeared from the face of earth says redheadchopra bombaywaali metoo metooindia shethepeople colorstv,1
1051970600875495424,we almost sold out so we ’ re making available ten more regular tickets join the movement october and justicegeneration churchtoo metoo,0
1051814645223383040,subyroy i am going to start a new religion in which all men and women must wear shades it will bring equality among all lets call it shady religion metoo,0
1051525698286841857,tell our sexist culture timesup and start building your own path to happiness from within metoo relationships harassment happiness,0
1051363135603572736,let us not doubt people who have made these revelations says vishalkofficial while talking about the women whove come out as part of the metoo movement and also announcing the decision to form a womens council to ensure the safety of women httpstcodscclveyic,0
1051983768418828288,interesting analysis by theeconomist about the change in perception about the metoo movement year on among american voters and how that breaks along partisan lines,0
1051650208407277568,walkaway sundayfunday metoo is a joke,1
1051260605284388877,here today at the final panel on the nelahq metoo conference how legislation amp public policy can be used to address workplace harassment wmaya raghu mayaraghu nwlc donna r lenhoff amp jessica stender equalrightsadv outstanding conference,0
1056777141969395713,so you are trying to tell me that it can actually happen like seriously metoo xunairaj,1
1052127524673662978,actress who helped trigger indias metoo movement inspired by god,0
1051944095583756288,postmetoo “ we know that the powerful may delude themselves about the willingness of those they manipulate and that their less powerful victims may go along with things they do not want because they are overwhelmed by the status of their abuser ” httpstcowpoqgoptfe,0
1052219647758491648,perspective metoo has a long way to go,0
1049503570582618112,nough said whyididntreport christineblaseyfordwestandwithyou riseup resist nomeansno metoo believesurvivors httpstcolmtxzbelnb,0
1050947486666379264,work advice in light of metoo dress code should be enforced for both sexes what woman not trying to use her looks sexuality for advancement would object to pants and comfortable shoes,0
1051095961836118016,kdkwife briankempga awww cheer up your vote counts too stoplyinbrian canttrustkemp gopjimcrow timesup gapol veteransforabrams workingfamilies metoo teamabrams galabor gateachers bluewavemoms protectthevote atlantapride gadems gafilm civilrights gotv bringithome,0
1051189769919746051,learn the value of bravery and collective action in this weeks episode of the naked conersations podcast metoo selfcare courage womensrights feminism sexuality podcast httpstcoysemzmjzen,0
1051135830813741056,margolis begins the fight of her life to save her career while bad things go down during the thetas halloween party as billionaires pull the strings in part of my novel ivory tower girlpower metoo rapeculture collegefootball halloween wattpad httpstcohyhmokkrkv,0
1051020990824632320,metoo movement bollywood bigwigs facing the heat times of india,1
1050897447977807872,‘ crazy exgirlfriend ’ cocreator on tonight ’ s final season debut the end amp the musical that may follow metoo breakingnews,0
1051242748785975296,metoo merch shenqingwenen we are all human lgbt gay rights pride adult dad hat baseball hat vintage washed distressed cap httpstcoowdrvpdkxa metoo timesup news,0
1051920470684119048,peonies poetry from my book the gulls are always laughing available now poetry domesticviolence traumasurvivors metoo strength books readtherainbow bookworm httpstcoakdciqcusy,0
1049599895579979776,mate sent me this photo im sure most of my followers might get this guy falseallegations metoo police mentoo liar,0
1051113221300531200,saturdaythoughts trump supporters on metoo ivanka should button her blouses cross her legs and quit acting like she want some of the hetoo potus via yahoo,0
1054652971118682112,true that mominamustehsan ahadrazamir metoo kokokorina,1
1056517809730215937,india – tiss metoo alumna accuses professor of sexual misconduct vaw,1
1052237026957844480,“ tiny ” trump attacks “ total con ” stormy daniels potus “ disgusting misogynist ” says michael avenatti in reply over suit httpstcopptdbznoso metoo breakingnews,0
1055057057324326912,nowadays when single boy crosses the group of girls ஓட்றா ஓட்றா metooல போட்ற போறாளுக ஓட்றா,1
1051105801031438336,whats next for metoo after kavanaughs confirmation httpstcoqvrtcwdkyk,1
1049452586867322880,realjameswoods twitter twittersupport have you been shadow banned shadowbanned metoo,0
1051540754852659202,dont mind me i just got an acceptance that reduced me to tears a very personal essay will be publishing this week and im nervous as hell about it being out there in the wider world but i will not be silenced stay tuned feminism metoo,0
1051121305884483584,are you a woman seeking to embrace amp evolve your life revivify ministries seeks to join women together to build a unified front amp reach out to other women to reduce poverty crime addiction amp domestic abuse women metoo feliciaalston,0
1050975877515890688,icymi barbararkay did metoo activists target a top canadian prof for his blunt lessons about islam httpstcopnhmvzqywf,1
1055490467230638080,we at milokmat strive to understand public opinion and create platforms for discussion that will make way for a better society tomorrow at the lokmatwomensummit a very sensitive amp pertinent topic will be discussed metoo to wetoo httpstcofcbpirfnea,1
1051171863479689217,breitbartnews yeah right just keep telling yourselves that metoo himtoo sheknew heknew theyallknew fakenews agendadrivenlies everyone knew matt lauers sexual harassment lair nbc eager to keep him happy breitbart,0
1051539928344014848,whats next for metoo after kavanaughs confirmation,0
1052204432761466880,respect for others starts in the home early this badass panel of warrior women are doing amazing things for women and humans in general metoo timesup wict susanchira fernanda merodio alyssamilano michelletvone amp maria brennan of wicthq,0
1050411956493012992,metoo lasith malinga accused of sexual harassment in mumbai during ipl check,1
1050931697976410113,was pound before it was hashtag if you replace hashtag with pound in the metoo you get pound me too does that apply more to bill clinton or keith ellison,0
1052167647016747008,our boss merrittvox joins the conversation on the metoo movement and midterm elections with aslforcongress and monicabraine at kunmnews letstalknm,0
1051826897322221569,monica lewinsky in tampa today to talk about metoo movement,0
1055164093311512576,the whole bollywood metoo moment be like 😂💥 httpstcousytxrswvf,1
1054221338284412928,metoo drive must for women but can it rob accused of legal rights times of india,1
1049884550879502336,metoo the war is coming🤘,0
1049032250841595904,when a really shitty untalented abusive guy invades your life but you also get to meet a wonderful girl through it metoo in action 💕 kittywenham httpstcoohoxveabfk,1
1051051564981518336,mouni roy on metoo i have been petrified every evening that i have walked out on streets,0
1051197566807814144,to all the men whose response to metoo begins with even men,0
1054997087954329600,director ravi srivatsa held press meet over sanjjanaa galranis metoo allegations video link ► directorravisrivatsa pressmeetbyravisrivatsa sanjjanaagalrani metooallegations gandahendthifilm sanjjanaagalraniallegationagainstravisrivatsa,1
1052261678866472966,“ conservative women don ’ t feel victimized ” how the kavanaugh nomination underscored the right ’ s complex inability to cope with the metoo reckoning httpstcoysthyhftun,0
1051144379103137793,the rapid deteiorazation of morality in our country is shocking nonevangelicals were taking our country back trump resist theresistance morningjoe joenbc morningmika alyssamilano nicolledwallace joycewhitevance katyturnbc fbr metoo,0
1051870349263024128,where is the current pulse on the metoo movement some would saymetoos descent into theocratic certitude trauma metoo check out this city journal article,1
1051863704072007681,hey guess what maryjorapini my dad made me a metoo statistic by gd raping me so your segment is disgusting af to survivors but hey let ’ s check out your advice shall we here ’ s amp pretty good advice actually it just has eff all to do with stopping sexual assault,0
1051447998314684416,i am in real confusion should i wait further or run away as i said i love you to one beautiful gal and she replied metoo what does se want to say 🤔🤔🤔 expert comments,0
1051477716791435264,barbararkay did metoo activists target a top canadian prof for his blunt lessons about islam httpstcooukyhejgwy,0
1050017734921281537,poulomimsaha ms saha that ’ s the problem with metoo not just seemipasha,1
1052218673333587969,in my doctoral research i examined the lives of three young girls who had been kicked out of their home schools and sent to alternative education facilities their stories reveal much of what is happening in the metoo movement today amp witnessed in dr fords testimony,0
1051938560926998529,for thousands of years women have been prey this time the predators lose thriller awardnominated huntress moon series on sale metoo timesup,0
1051701908233060352,timmyturmoil lehimesa not one story about brett kavanaugh and the stolensenateemails or his lyingunderoath or the limitedfbireport 😳 metoo butheremails trump trumpbananarepublicans 🍌 midterms getoutthevote,0
1051001361901457408,work advice in light of metoo dress code should be enforced for both sexes,0
1048638014350680065,miranda fricker speaking on ‘ knowing notknowing and halfknowing ’ at metoo and epistemic justice ⁦⁦cuny⁩,0
1050937578709487616,metoo merch welcome to where youve always been httpstcoqjmreexoyb metoo timesup news,0
1055429356158251009,metoo at a time when accounts of sexual harassment allegations against prominent names in the carnatic music community are doing the rounds madras music academy has dropped seven musicians from the list of performers this december season read more at,1
1051542996683026433,the strange redheaded woman haunted his dreams called him to preach berated him and seduced him and she had a secret too dark to tell bookworm readtherainbow readinglist read novel karlyletomms reading author metoo sexualaddiction,0
1050568718760202240,‘ murphy brown ’ tackles metoo movement falls short – variety,1
1052291107726315520,via metoo mania accused,1
1051214476819750912,the metoo story no one is talking about news httpstcoastkbernae,0
1051684943364059136,open your legs or kiss your dreams goodbye this is why metoo httpstcodttjdgmtwt httpstconyresnwnuv,0
1052219055690661888,repost meme drakememe highschooldxd asiaargento metoo httpstcorrhsxwawnx,0
1050229018446856192,metoo campaign woman no speaks up against union minister mj akbar,1
1051119533942075392,and give canvass and vote art entertainment lifestyle culture comics humor politics trump kavanaugh votescount kidsincages familiesbelongtogether metoo timesup womensrights aclu pp russia saudiarabia climatechange freepress journalists voteblue,1
1051600162068430848,about to go on abcbrisbane abcbrisbane radio to talk metoo year on,0
1054955001116872705,simbhu gets a sexual allegation from lekha washington metoo chinmayi kettavan str ghatamumashankarmetoo,1
1052015898452811776,raw and intimate poetry from award winning author karlyle tomms the gulls are always laughing poetry bullied oktosay poetrylover lgbt lgbtq traumasurvivors metoo recovery mentalhealth readtherainbow bookworm bookwormforlife read overcome,0
1051689640745267200,indian minister at center of metoo case calls abuse accusations ‘ wild and baseless ’,1
1052035521399218176,bacontexas stormy daniels just called and asked me to remind everyone to please please please donate to her fundraising page every dollar makes a difference metoo webelievesurvivors standwithstormy,0
1051958202143629312,“ this metoo this timesup this is your pentagon papers moment so i think the movie really did meet its moment in time and the time ’ s up so let ’ s go girls let ’ s roll ” meryl streep accepting nbrfilms best actress award for her performance in ‘ the post ’ leadingwomen httpstcomlncicvzlr,0
1054266100622356480,my objection is to the victimhood that the metoo movement implies tavleen singh tavleensingh writes in her reply to barkha dutt httpstcotnnlvmpeit httpstcosccaspnqqt,1
1052133428588670976,pastor jerome god takes on power to give it away metoo churchtoo,0
1055052533595553792,tv actor mani faces backlash after controversial post on metoo movement read more thenews httpstcozaoyxrjcar,1
1050012470344069120,even eau de toilette is trying to claim the metoo for men between bondage and the smell of his jeans spotted at the local pharmacy,1
1054251461058560003,help support empowering women awareness project metoo sisterhood support us to stop rapes and murders of women amp young girls,1
1051090207150407681,young chinese metoo and labor rights activist has been missing for weeks after being… httpstcoyfkohrlcfz,0
1051657803381624832,after his uber limo driver posted a picture of bretts intense nationaldessertday grin and piercing menhaveatendency eyes 👀 poll finds majority of americans favor further investigation of metoo posterboy kavanaugh via yahoo,0
1051519584618987520,susan rice wants maine senate race but her son johnricecameron is leading the charge on metoo⁠ ⁠⁠ ⁠⁠ ⁠ johnricecameron is going after female student claiming a violent attack to shut up metoomovement 🚫👉🏼 trumpgopright wing trapswaronwomen,1
1051280752514670592,we went months without a member of the supreme court due to politics why the rush now to seat an accused sexual assaulter fbi must reopen background check now sencoonsoffice mikecrapo stopkavanaugh tw metoo cancelkavanaugh,0
1051817638500986880,tina tchen explains how metoo has worked — and how far it has to go httpstcoqrqonyijfz,0
1051603918289952769,this is a shining example of what star power can deliver barbrastreisands music video is awesome httpstcokiwtgnywld barbrawalls civilrightsmovement indiecinema trump theresistance blacklivesmatter metoo,0
1050692118208020481,retired judges to hold public hearings of metoo cases maneka gandhi,1
1048684532906352640,in the wake of metoo us hotels are giving workers panic buttons tictoc,1
1050968066052509696,icemd joyrosem abc tomllamasabc flotus the ice queen is almost amusing as she pretends to make a stand for him and against metoo she needs to go back to her quarters in the wh amp stfu until her amp his fat spray tanned ass is hauled out she has nothing we want to hear hope i ’ m not mixing my words,0
1049217016874262529,usqedu women ’ s network member and associate director health and wellness julie mckenzie speaking about the university ’ s commitment to the campaign and commitment to ending sexual and domestic violence respect metoo httpstcozijiltpiff,0
1051496698030288896,million tweets later a look at metoo a year after the hashtag went viral,0
1048666090643980288,wtaf america i have nothing kavanaugh kavanope metoo,0
1055358836503134208,jackie shroff has a mixed reaction on sajid khan amp nana patekar ’ s metoo allegations deets inside httpstcoezospaszor,1
1051816186516664320,richcraigfletch terrolllewis danielslaney i bet he saw her coming and put his bag there on purpose obviously her parents never taught her why its bad to cry wolf people like her are entirely to blame for why the system is so sceptical towards women who come forward worldmentahealthday believeallwomen metoo,0
1051231127086817283,metoo inspires wave of old misconduct reports to colleges,0
1050035278319116288,is it even possible to have a metoomovement in india is our society mature enough to understand what the movement is all about a lot of women are taking up genuine victims time for their of fame a mutual conversation is not harassment shame metooindia metoo,1
1051934552678178816,college student allegedly raped hours after attending a metoo rally,0
1051879436541419525,alyssamilano thank you for being a warrior and we will fight along side all people who long for a society of kindness for our very future we must stop this oppression of our voicesmetoo blessed be httpstcoionypkruqj,0
1051801264701526017,indian minister sues alleged victim over metoo claims httpstcotthhkudbir httpstcoloxgopnmcl,0
1050896169759473664,msu student raped woman hours after she left metoo rally prosecutors say httpstcomkvukzdvld,1
1054631814751502337,rana daggubati to replace nana patekar in housefull after the metoo movement for more such updates visit httpstcoikopohaxoa,1
1050890293963296768,🇺🇸notmypresident voicesresisting theresistance whyimarch womensrights plannedparenthood metoo this is how the gop amp justice kavanaugh see and will treat women accusers inni mini little ants,0
1051957160182259712,unsung hero rose schneiderman was a forerunner of the metoo movement history mondaymotivation,0
1051395942593822720,metoo merch the vernon johns story metoo timesup news,0
1051138492112220160,how can we reconcile prison abolition with metoo,0
1050880560120254464,tonight 🚨 nome di donna in the age of metoo⁠ ⁠ and timesup⁠ ⁠ one woman has the courage to take on an entrenched male society in the lonely search for justice pm📍mopasd 🎟 at the door community partners lefufffilm httpstcopompjncxxg,0
1051966809623187457,top story alyssamilano one year ago i recorded this for my daughter explaining why i shared my story of sexual assault i never expected to release it publicly now i feel it ’ s too important not to share metoo … see more,0
1051279448492756992,melania trump discusses metoo her marriage and that controversial jacket in a rare interview,0
1051693015172026370,before india ’ s metoo a poetry anthology replaced its editor for allegations of sexual misconduct,0
1054255241518972928,metoo external committee headed by former sc judge aftab alam to examine sexual harassment allegations against vinod dua read more at httpstcoxwdxzdsrrp,1
1051192712286883841,thanks wmarybeard for an insightful and intelligent session at the festivalofpolitics this afternoon from year old cake to metoo to women and powerbrilliant,0
1052244907572822016,waynedupreeshow fbi needs to investigate the corruption in minnesota politics owned amp controlled fully by dnc soros governorsectystateagmayorpolicechiefcitycounsel dont got franken when they found box of ballots in trunk they were allowed added count wakeup metoo votered,0
1049506503479058441,asked whether metoo is losing influence in the face of kavanaugh and trump ed responded with an emphatic no and compares the movment to blacklivesmatters full ep httpstconxarseaevj christineblaseyford believewomen httpstcoaffmowtqrn,0
1048689749190426624,this is a message for dr ford what you bravely did was not in vain like the metoo movement you have opened a door and a flood will pour through now we know how little the western world really values women now hear us scream,1
1050897778430201856,it ’ s our time metoo⁠ ⁠ timesup⁠ ⁠ hispzla hispanicize,0
1051265205068541953,a clothing that turn sounds into touch like sensation deafness is not an excuse now to enjoy the music cornerstorecaroline blockchain innovation bigdata iot metoo httpstcocwszjhgxse,1
1051910566929784842,rahuldravid even the wall of india faced this situation bad very bad very sad to see this the reason why rahul dravid is the real man metoo,0
1050886350042529794,todays early afternoon rhymecrime was my attempt to rid the world of loser guys having two daughters not too interested in guys trying to weasel out of their responsibilities when around women get responsible or get gone metoo,0
1054385390092640256,the metoo wave in india has revealed allegations of harassment and misconduct by some of our professional acquaintances amongst those accused the most significant relationship has been with our client sanketavlani who we worked closely with to build the design fabric website,1
1051254818893910016,melania trump says she supports men against metoo allegations metoo melaniatrump,0
1051149023783075840,metoo inspires wave of old misconduct reports to colleges,0
1051873424166068227,kwameraoul im a male survivor of sexualchild abuse amp domestic violence i believe in you that youll make a difference for our children sexual assault isnt just a womens issue its everyones problem please continue to support the ones that are suffering metoo lgbtdems,0
1050974349803556866,camubaa toddsimmerman asheschow realamberheard is abusing the metoo movement to promote her false allegations against johnnydepp for over years these women need to be held accountable,0
1052062729685602306,the only lucky guy in this generation of metoo,0
1054974219535245312,visit us to get the best services in delhi to visit httpstcovmsjvfllhj bestdiwaligift bjpkilledmanoj goodmorning indvswi odi delhimodels rakeshasthana congress amazing nature hellosago metoo httpstcodltmrevomw,1
1051654475402944513,meet the gop senate candidates who are still attacking dr christine blasey ford and metoo httpstcoiithbqbdnd healthcare la,0
1055776829339025410,after metoo allegations anirbanblah moves to bangalore undergoes therapy mumbaimirror,1
1050908001337524224,hey kevinspacey you might ’ ve been killed off houseofcards but u are still on the menu here florida metoo,0
1054443060317315072,happy that the metoo campaign started in india maneka gandhi – ani news – metoo movement,1
1051927182472306689,whoopi goldberg slams metoo actresses who used sex with ‘ uglyass ’ men to win oscars,1
1051581099514753025,whoopi goldberg dropped a bomb on the metoo movement during a talk in leeds england,1
1052077059298738176,the strange redheaded woman haunted his dreams called him to preach berated him and seduced him and she had a secret too dark to tell bookworm readtherainbow readinglist read novel karlyletomms reading awardwinningauthor metoo read,0
1052044870758662144,i always felt this painting was incomplete i finally figured out what it is going to make others feel metoo,0
1050941090914816005,stfu bish ur husband is literally a serial sexual predator 😒 metoo melania,0
1052269734257811456,letter to bs why are bjp leaders still silent on the metoo movement,0
1056810827683164160,the metoo tracker aims to provide details of the status of each case that the indian express has reported on read,1
1051130084168351746,fantastic clevel panel speaking out about metoo fearless leadership and tips on how to develop your personal brand chicagobooth,0
1051378812577972224,donderoloopnv i am absolutely disgusted by your mailers i know what you mean when associating another female with a “ dead fish ” how dare you you ’ re the party that preaches metoo and respect women yet you distort valerie ’ s face and again dead fish you ’ re disgusting,0
1055203589226926081,rakhi sawant hits back at tanushree dutta follow morecelebritiesstuf rakhisawantt iamtanushree celebritiesstuff rakhisawant tanushreedutta tanushree metoo bollywoodmetoo bollywoodnews bollywoodactress bollywoodbubble,1
1054950374828859394,technological innovation for begging loot scam from public beware sarkar metoo,1
1050289187285553152,its disturbing that its not surprising that every woman has faced this in some form or the other metoo metooindia httpstcoxaohgqockv,1
1052012640522960896,alyssamilano i felt the same way looking at my beautiful daughter and i am so proud of you for your strength that has given us all so much courage to own our truth and fight for our girls metoo ♥️👊🏼,0
1051776315525873664,not my battle mallika dua on metoo claim against father vinod dua,0
1051051558719447040,the sisterhood of metoo heres what farah khans tweets say about feminist solidarity,0
1052207832081129472,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,0
1052168660578652160,college student allegedly raped hours after attending a metoo rally httpstcojubsvmmqwg,0
1054617291273445377,metoo listen up girl u got ta girl up cause i believe in gender equality and not in feminism if the buger doesnt listen freakin beat the shit out and not submit and write a metoo story be strong be alive onieyks feminists genderequity woman httpstcoieznzqoudy,1
1054265617585324032,when crime hits a christianity 👉the bishop gets bail 👉the supporter gets killed 👉and victim nun is shamed but no placards of being ashamed 🤷 nunrapecase metoo httpstcoushdpfvpgq,1
1051671576637308929,arnmenconi oh please like all the other the women he raped metoo bs,0
1049276896394055680,to all you screeching liberal lunitics why don ’ t you have anything to say about these pillars of society ” where is metoo now,1
1051961783286677504,believe women amp believe victims i ’ m selling stickers of each or of each of the proceeds will be donated to rainn you can paypal me at and include your address in the notes so i can mail them 🍑🍑🍑 believewomen metoo,0
1051127599349420032,my big fat supernatural life via yadadarcyyada stephenking winniethepooh halloween thewalkingdead twd candy chocolate cake archiveday blogging strangerthings metoo socialmedia,0
1051172242053246976,metoo coa seeks explanation from bcci ceo,0
1051820601030168576,i want to continue making movies that show folks that when they speak up and speak out and choose to move forward there are folks there to make sure they survive and there are folks there to say you arent alone coming soon documentary metoo,0
1052086311333519360,what showing vs what is showing point is dont get carried away by seeing lightened up map of india metoo is still limited to high profile cases like priya ramani vs akbar a lot work to do to make it penetrate indian hinterland,1
1055012083874652166,amalapaul press release metoo metooindia amalaams httpstcoclnwctnepy,1
1052276028448669696,good day good vibes blacklivesmatter believeher metoo impeachtrump queer woman,0
1049505429523492864,i posted this on snap bc my emotions got the best of me so here it is my metoo i guess httpstcosezillztvd,1
1056112940376502272,metoo chandraye sarkar who accused soumik sen of sexual harassment calls out to emraan hashmi and atul kasbekar to take a stand,1
1050438271606513664,using psychoanalysis to understand metoo memories,1
1051427647883005952,midterms metoo and badass women inside variety ’ s powerofwomen luncheon httpstcolqmosgdclk,0
1051208959552577537,do we want live by trump amp his republican partys values of lying hatred amp disrespect of women not going happen not not resist theresistance morningjoe joenbc morningmika alyssamilano joycewhitevance nicolledwallace katyturnbc sruhle fbr metoo arimelber,0
1051524719051268100,indian metoo⁠ ⁠ finally explained vijaythota casulashalini,0
1049031150767722496,metoo movement now airborne as two thirds of flight attendants say they have been the subject of sexual harassment httpstcoshsdmoeixh cabincrewtwo,0
1051822419869147136,bretbaier what di you expect from the chairwoman of the harveyweinstein metoo fan club,0
1051399721443573760,when women who cosplayed were being sexually harassed at comicons fans started a movement cosplaydoesntmeanconsent this was before metoo and before the media or anyone else cared teach your daughters its okay to be a geek,0
1052108484261634050,abc theadvocatemag occupywallst moveon mmflint joyvbehar stephenathome iamjohnoliver tyleroakley parkland metoo marchforourlives theadvocatemag occupywallst moveon mmflint stephenathome iamjohnoliver tyleroakley if you hate grannynanaabuela vote gop if you love your grannynanaabuela vote thedemocrats texasdemocrats georgiademocrat,0
1052008783361265665,metoo iftda issues notice to sajid khan over sexual harassment allegations,0
1052240083267407872,metoo believesurvivors believewomen believeallwomen but they believe this guy more than his exgirlfriend who has evidence pictures and recorded calls hospital care records everything ford didnt have my advice ladies dont get involved with a dem there very angry people,0
1056133289046618112,mensrightsarehumanrights participating in edition f cii fair chandigarh followcii today ’ s condition n pain of men is what we r showing d citizens coming across in d fair men the forgotten gender speakupman next may be u d victim of fakecases n metoo,1
1051617883132809221,my next shirt idea for my etsy shop dont get it look up cats and cucumbers on youtube metoo resist cats,0
1051467629179723776,metoo metoo india metoocontroversy nice compilation,1
1051903519962337281,metoo where are you,0
1051619451886419968,truth believewomen metoo httpstcofesqfjcxoj,0
1051854191906439168,one year ago i recorded this for my daughter explaining why i shared my story of sexual assault i never expected to release it publicly now i feel it ’ s too important not to share metoo dear elizabella i love you so i will fight so,0
1052150134421839872,pledgedemocracy indivisibleteam hillaryclinton the metoo movement is biting some dems on the butt it ’ s about time it caught up to keith ellison httpstcojozhvzbfff,0
1053868069892706304,listen what poonam pandey tells for metoo httpstcofuvgjhadep,1
1055730265677594624,woman shares her metoo story says she would have preferred not to talk about this matter but says when it became clear her employer would not help she went to the police the first in her country to do so,1
1055048529767477248,an injunction is keeping a uk metoo scandal from being published the accused could still be named,1
1051503165558935552,a question of standards in the metoo era,1
1054303356297056256,write something about them as well just to let them know that not every guy is bad no need to even talk about points metoo,1
1049563478967705600,eldertine nevillesouthall i feel the same when posting about the peado appeasing labour party metoo who is protecting our girls exlabourvoter httpstcoizdgvicheh,1
1051482840121176065,amykremer sorry you were sexually assaulted why did you wait so long to report it do you have corroborating evidence or should we just take your word for it factsmatter whyididntreport stopkavanaugh metoo endgop httpstcorsauzffbyy,1
1053978431820611584,akshay cancels filming after metoo stories against director and costar – metoo movement,1
1054613286434484224,so this is what the head hr of dhflgi has to say about metoo next time you wonder why your work place didnt stand up for you this is the answer indiametoo agirlofherwords dhflindia,1
1055648545091534849,metoo effect john drops vicky sidana from batla house credit roll,1
1052250553105805312,taranaburke sunnydaejones thank you so much goddess tarana for your courage passion and fight for metoo that includes me molested by uncle raped by a stranger by a boyfriend amp a gynecoligist you gave me the courage to tell of overcoming of all of this in front of last week you are a gift sis,0
1049700643508649984,sjgrunewald aerynevenstar now he looks more attractive i like him he ’ s handsome and respectable he ’ s a cat 🐈 daddy thatwasmymom ibelievesurvivors himtoo metoo,1
1050195702725242880,for the men who r asking y not then y now u guys will still doubt her amp harrass her even more for y she shared her story immediately no matter what when your sister will tell her childhood story to u one day i challenge u guys to ask y not then y now metoo chinmayi httpstcoecyxbrtogp,0
1051085275496153089,peonies poetry from my book the gulls are always laughing available now poetry domesticviolence traumasurvivors metoo strength books bookworm readtherainbow,0
1051023315186274304,the frigays are back to school welcome back freshman sophomores juniors and seniors podernfamily podcasts horrorpodcasts pennstate notredame michiganstate sexualassault metoo crywolf sororityrow horrormovies follow,0
1052247674685140993,after metoo,0
1051321057171435520,krisparonto acosta billclinton cnn hey metoo millennials sure hope you ’ ll take the time to research how much negative press fakenews cnn gave billclinton when he was unloading all over an intern in the oral office let me assure you you ’ re all getting played by the now crowd who chose to remain silent then,0
1051974638731972609,after watching the debate between jimrenacci and sherrodbrown it is clear that it ’ s time for brown to step down under the terms of the metoo movement there is no other choice wlwt johnlondonwlwt mitchellvii billcunninghams kimguilfoyle,0
1051901432444739584,dating tips in the wake of metoo httpstcozmsqqfncrh,0
1051946831599558657,pedowood aka hollywood how low a person must feel to knowingly sell their body for a spot in a movie or tv show⁉️ the metoo movement was pitched for all the wrong reasons shame on the democrats tifffitzhenry,0
1051495478372626434,many nuns have joined the metoo movement amp revealed their trauma of sexual harassment in churches immoralactsinchurches revealed once again,0
1051933287529230336,walkerstapleton eloquently answered a question about the metoo movement by… mentioning his female dog cogov,0
1056083538187964418,we all know this is stupid and a lie for publicity 😂😂😂😂😂 rakhisawant metoo shetoo 😂😂😂 tanushreedutta defamation someone needs to stop these people victims of harrasment struggle to get justice and these cheap people need publicity wtfisthis,1
1051099858558279680,complete voters guide for every district in the country … … … … … … … vote voting metoo democrats progressives democracy ruleoflaw usa millennialtalk millwwyd internpro ambitionista genychat votebluetosaveamerica,0
1054581680260956161,a survey found per cent of indians agreeing that when jobs become scarce men ‘ should have more right to a job than women ’ writes lennyspeaks metoo,1
1052105370091417601,metoo founder tarana burke reflects on the movement one year later,0
1056060709090484224,because the cow caring man can not be wrong haha metoo,1
1052189267617832960,tropics wvloop westbound dont you hate when a song gets stuck in your head metoo so what do you do listen to your favorite songs while you loop,0
1055360218903838720,on metoo movement kalki koechlin says there will be collateral damage but its necessary httpstcoivnptktbfb,1
1051159706809630723,over the first year of metoo it has been helpful to look to the young for guidance,0
1050823832640966656,honorees natalie portman and tiffany haddish have arrived at varietys powerofwomen presented by lifetimetv along with metoo advocate alyssa milano and presenter jenifer lewis,1
