id,text,Directed_Hate
1051963610728157185,how can you break your own silence to both gather and give support be angry and have compassionlisten to this episode as we shed more light on that metoo selfcare courage womensrights feminism sexuality podcast,0
1052240916591702016,in the latest blog post amara purlle explores how the metoo movement has changed attitudes or heightened recognition of the freedom to explore our bodies as we see fit,0
1052247323668041728,horseface lol the progressives applaud a video by a rapper showing the first lady as a stripper but are upset when trump responds to a bogus suit calling daniels a name i guess the metoo movement only applies to libs realdonaldtrump,0
1054926461784735744,effect of metoo prashantkawadia ganeshlahoti sanjaypatodiya rajibmittra rohitbhutoria,1
1054598776080363520,music maestro arrahman shocked by the names of victims and their perpetrators under the metoo movement,1
1056166789418078208,boom boom shake the room zoomtv this is woman power indiametoo shaking things up amp speaking our truth wont stop wont go away wont die down predators timesup metoo,1
1048687749950189568,i wonder if davidspeers skynewsaust sees any issue with this discussion of the metoo movement and alleged sexual abuse against women auspol,0
1049819542023626752,hey jackietrad are you going to admonish richardmarlesmp in a tweet for supporting billshortenmp about a rape allegation like you admonished the younglibs for supporting the brettkavanaugh httpstcoizzpcymvth auspol metoo qldpol couriermail httpstcotilfabdilp,0
1051970017959522306,billionaire heir erick bretz takes a page from the trump playbook threatens to sue his victim despite audio tape of the incident that proves differently metoo timesup erickbretz,0
1050837425633792000,thewing my sisters pls come to kgbbarredrm oct pm for whitedancingelephants metoo stories of women of color strongertogether,1
1052171511304519680,a new episode of the reality rainbow podcast is now live on applepodcast soundcloud and googlepodcasts join the boys and their wives they talk about the metoo movement and how sexual assault has effected their life httpstcotyagfksqmd,0
1054552819309498368,ayushmann khurana arjun kapoor and parineeti chopra talk about the metoo movement in bollywood – metoo movement httpstcozhrnjapqkr,1
1051951191184281606,he is now a violent sexual predator convict sentenced to to years in state prison metoo,0
1051914245766557701,hillary clinton metoo doesnt apply to bill lewinsky was adult via washtimes,0
1051702256079233025,daniries metoo literally😂😂😂,0
1052257705652613122,conservamomusa bonniemhancock alyssamilano alyssamilano the world doesnt care what you say to your daughter about metoo movement as you ridiculously sob spreading your own false and liberal rhetoric httpstcofedbcatowr,1
1052228371994808321,most women i know have been sexual assaulted or raped most women i know have been blamed for their sexual assault or rape most people who commit sexual assault or rape face no repercussions we need justice and education i am a survivor metoo teachthem letstalkmonth,0
1052196506822791168,one year in metoo finding fresh battlefields worldwide canadian hr reporter httpstconactvvcnmy workplace,0
1048693288809590784,dailytelegraph ’ s pwafork says the allegations against brett kavanaugh damaged the metoo movement ‘ a lot of american ’ s saw this as a lastditch effort to derail a justice who was going to sail through the confirmation process ’ more speersonsunday httpstcoofbaevbybl,0
1051969364944011264,krassenstein remember the creep mocking senator warren calling her the fake pocahontas and saying he ’ d try to make her take a dna test by throwing it at her onstage “ we have to do it gently because we ’ re in the metoo generation so we have to be very gentle ” httpstcorcwtmifdnm,0
1048842807350255616,whyididntreport christineblaseyfordwestandwithyou riseup resist nomeansno metoo believesurvivors when dr ford made the cover of time but realdonaldtrump did not time magazine cover illustration designed by john mavroudis moonalice posters,0
1051848141530517504,in the metoo era in the workplace morrisaccenture says “ memos don ’ t quite do it you have got to talk about it ”,1
1051897521759551489,want to see another free showing at athena cinema minutes series will be showing beautifully broken free to all students and ohio university faculty and students today this film touches on the metoo movement genocide and immigration see you there ✨,0
1052172367810707456,this powerful and famous televangelist seduced women used women and tried to hide it from everyone but his darkest secret was one he hid even from himself story bookworm metoo novel author reading nashville arkansas readtherainbow reading httpstcoavcniqmykk,0
1051974638731972609,after watching the debate between jimrenacci and sherrodbrown it is clear that it ’ s time for brown to step down under the terms of the metoo movement there is no other choice wlwt johnlondonwlwt mitchellvii billcunninghams kimguilfoyle,0
1050195702725242880,for the men who r asking y not then y now u guys will still doubt her amp harrass her even more for y she shared her story immediately no matter what when your sister will tell her childhood story to u one day i challenge u guys to ask y not then y now metoo chinmayi httpstcoecyxbrtogp,0
1052168660578652160,college student allegedly raped hours after attending a metoo rally httpstcojubsvmmqwg,0
1055078031855902721,metoo how far can we separate professional genius from personal actions gautambenegal mjakbar,1
1052258583205695488,move over metoo movement the mesioux movement is here,0
1051240423094722560,welcome to the metoo era nwo,1
1048913572695293957,me too the experience project was a free social networking website consisting of various online communities it operated from until when it announced it would suspend new registrations indefinitely metoo,0
1056394233882525696,with the increasing number of sexual harassment cases everyone needs to know about the unacceptable and abhorrent crime and how they should they be dealing with it metoo sexualharassment dailyhunt,1
1055029025582661633,metoo amalapaul supports leenamanimekalai ’ s allegations against susiganesan meetooindia metookollywood amalaams,1
1052012640522960896,alyssamilano i felt the same way looking at my beautiful daughter and i am so proud of you for your strength that has given us all so much courage to own our truth and fight for our girls metoo ♥️👊🏼,0
1048930172316143616,experience project metoo shutting down 🆕,0
1051903393717874688,today on the anniversary of metoo going viral girls inc is proud to announce the launch of a new campaign called girlstoo this national campaign will focus on sexual harassment and assault in the lives of youth particularly girls with actions aimed at changing the norms,0
1051978287063298048,today i saw this art project in the foyer of a girls ’ bathroom at school and stopped in my tracks there aren ’ t a lot of words to describe the feelings this evokes whyididntreport metoo,0
1051972435627663361,repost trumprumppaper wwyd tag two friends and ask wwtd traitor believesurvivors sexualassault rape metoo enough brettkavanaugh rockbottomsbasement theresistance nfl colinkaepernick blacklivesmatter takeaknee taketheknee donaldtrump fuckgop notmypresi…,0
1050642376836825090,there ’ s no obvious reason that a movement against misogyny sexual assault and nonconsensual advances should be incompatible with fantasies of consensual sexual submission why we still need erotica after metoo httpstcorsvkhjjzid,1
1051939199195045890,what a shock hey old bill is in the clear amp every single imwithher metoo moron will swallow this huge pile of shit without a single gag 🤷🏼‍♂️ hypocrites httpstcoxkymfqnanj,1
1052030619683713024,great quote by johnlegend risingabovefest singer producer peace love metoo womenproducers supportwomen​ hollywood​ mensupportingwomen,0
1052036089412706304,i am blessed and thankful despite all the trauma and pain i have experienced there are still many good parts to my life domesticviolence metoo mentalillness httpstcotbaxddifgn,0
1051165532463005696,to all young voters we all had the same look of hopefulness for the future when we were youngerhonor her legacy vote mybudgetadviser irs trending cnn nbc potus veterans incomeinequality workingpoor stockalert npr metoo marchtothepolls saturdaythoughts,1
1051970552049659904,our votes help put people in office that support our needs dearprofessorford webelievechristine ibelievewomen ibelieveher yesallwomen noshame saam healmetoo churchtoo ihave whywomendontreport timesup metoo notokay ihearyou rapecultureiswhen httpstcogmwidvkfih,0
1054798268842954753,religious rapists metoo metooindia metoomovement,1
1051976441519321089,heres the picture trump should have hanging in his office mondaythoughts mondaymood metoo ibelievesurvivors,0
1051210781512126470,catpoopburglar theatlantic emilyyoffe when did justice kavanaugh vacate his rights as an american citizen to due process amp innocent until proven guilty whatsherface sent a letter to difi months before she leaked it planned character assassination via leftist lynch metoo mob ensued luckily kav fought back httpstcodwmotzladq,1
1052166598696587266,india ’ s metoo moment came late but it will be transformative,0
1052099101364342784,rachmuth j streets metoo problem via the daily wire,0
1052244907572822016,waynedupreeshow fbi needs to investigate the corruption in minnesota politics owned amp controlled fully by dnc soros governorsectystateagmayorpolicechiefcitycounsel dont got franken when they found box of ballots in trunk they were allowed added count wakeup metoo votered,0
1049808211534958592,an uneasy silence had descended over the bar but then some dude cracked a ´blondé joke metoo kavanaugh harveyweinstein,0
1052109205203750913,bcci ceo rahul johri goes on leave to prepare explanation for metoo allegation,1
1055092326819745794,actress amala paul comes out against susi ganesan kollywood metoo row intensifies the week httpstcozcgryiveul,1
1052208827393695745,domestic violence awareness hasn ’ t caught up with metoo here ’ s why httpstcosrkfodwiiv,0
1051009349743603713,with criminal defamation cases raining down metoo is no longer shoot and scoot wonder if the proponents had thought beyond twitter fb tv studios meanwhile check out these wa forwards httpstcofzhdpafffk,1
1052280887247687680,all those who support metoo campaign should change their profile pic to burke taranaburke,1
1049816192444186624,im sure patriots in tennessee love😅that she hangsout wperv harvey taylorswiftclassic🥀democrat endorse a d man accused of sexual misconduct instead of a strong r woman whod be female tn senator bc dems are so serious😏about metoo ❤️🇺🇸,0
1052082075451478016,metoo merch she persisted hashtag necklace equality jewelry shepersisted metoo timesup news httpstcoimtahkjhlx,0
1052033146273849345,to book the original voice of siri for your next event summit retreat conference tradeshow dm mjaspeakers keynotes speakers infotainment women in tech womenwholead strongwomen girlpower mjaspeakers girlpower conferences empowerment metoo events eventnews,0
1051957223830839296,college student allegedly raped hours after attending a metoo rally,0
1051133008177188864,how social media users have discussed sexual harassment since metoo went viral via pewresearch httpstcoxnjogmtjqy,1
1051863480326909952,if you missed it check out cheryl mcwhorter and the no more organization on the gwade radio show tune in now at gwade deacondirty gwaderadioshow wadeworksstudios atlanta atl city nomore domesticabuse domesticviolence abuse metoo calendar,0
1052276028448669696,good day good vibes blacklivesmatter believeher metoo impeachtrump queer woman,0
1052209346514493440,realdonaldtrump secretarysonny day yr b amp w watching your lifes work rot bc usda decided the cost of due process exceeded the benefit to government traitors no people no other words abuseofpower corruption metoo,0
1056200304394268672,beyond metoo metooindia in bangalore lets take the conversation forward,1
1056065022433079296,youtoo can save yourself from metoo our creator tells men “ lower your gaze and gaurd your modesty ” if men start following this command they could avoid embarassment for themselves get to know concept of modesty in islam call on our tollfree no,1
1052167759386353664,you can catch me on cbs this morning at am et talking about how father can talk to their sons about sex in the metoo era,1
1051982673915387905,what a great day to display the mission of marionshouse and the metoo movement giveanear to child sexual abuse,0
1051874454220001280,amid the metoo movement clinton ’ s comments about monica lewinsky are especially tonedeaf,0
1056064198847934466,how indian love is changing in the time of metoo author devi yesodharan hypeatia writes httpstcogczcojnvnp httpstcopzevqgckqv,1
1056098836047814656,actress shruthihariharan files complaint against actor arjun sarja in cubbon park police station bengaluru she made serious allegations of sexual harassment by arjun sarja in her page detailed complaint metoo arjunsarja,1
1054614908879466496,some ads stand the test of time amuls topical comics are one of them the longest running contextual marketing campaign not afraid of controversial topics either utterlybutterlydelicious amul metoo micaadswag,1
1051983768418828288,interesting analysis by theeconomist about the change in perception about the metoo movement year on among american voters and how that breaks along partisan lines,0
1056118307298951168,metoo chandraye sarkar who accused soumik sen of sexual harassment calls out to emraan hashmi and atul kasbekar to take a stand,1
1049686835960500224,druditraj being in an responsible position generalizing women is so not respectable metooindia metoo movement is giving them a chance to fight the wrongs done to them please support such a step,1
1048606748746166273,other ways to heal when you can ’ t tell your metoo story,0
1050785869265809414,metoo merch vital a torch for your social justice journey metoo timesup news httpstcoahwkzppjom,1
1050610823926710273,⚡️welcome to rape culture⚡️ cultureofcorruption whataretheyhiding victimshaming istandwithdrford metoo,1
1052283099793350656,jvn what ’ s the international numbersi ’ m not even in usa amp i want to call to stop that scumbag amp have those who aided a coverup of his crimes called out‼️oh waityour president will just stop any consequences or further investigation of those in his boy ’ s club from happening metoo,0
1052108253486825472,college student allegedly raped hours after attending a metoo rally httpstcohkoklaaohf,0
1051989282225868800,blacklivesmatter amp the metoo movement are socialjustice campaigns which have become international phenomena what does it mean to be a social justice warrior amp should we become one join outreach director james croft oct at am for his talk on social justice warriors,0
1048931102356901888,the experience project metoo the experience project is an online community where people can share personal stories and experiences and connect with others,0
1052169139241058304,when i understand metoo,0
1052206440000180224,david mcqueen pearl river louisiana mayor used his towns letterhead to try and get a major meth dealer friend out of prison sentence should he be running for mayor again trump nola saints lsu tigershroff tuesdaymotivation morningjoe wdsu metoo httpstcoceamwnvjvn,0
1052076676778057728,charlizeafrica on how metoo has changed hollywood it feels like we are finally being heard,0
1052188938717290497,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,0
1052102353820639232,brittanymurphy harveyweinstein metoo blinditem did he have anything to do with her blind item that ruined her career sin city was her last studio movie and he was producer right tedcasablanca httpstcogxulyzzbcx,0
1056387261804175360,presenting women empowerment speaker for you ta da httpstcolfaztorura metoo mynf in continuation from,1
1052100100544024577,metoo movement shakes yet another bollywood foundation kwan manager anirban blah is being termed as sexual predator,1
1052264394082594816,this week ’ s turnouttuesday falls during the one year anniversary of the moment metoo went viral amp millions of survivors came forward to share their truth today i honor those who did not survive sayhername iremembernicole voteforourlives nomorenicoles metoooneyearlater,0
1050914781400420352,personal narrative fueled by social media has transformed the metoo movement into a powerhouse very quickly but i believe it takes narrative combined with metrics—with research—to put the issue in context and fuel its next wave daviatemin ceo of teminandco teminindex,1
1049276896394055680,to all you screeching liberal lunitics why don ’ t you have anything to say about these pillars of society ” where is metoo now,0
1048892682389475329,senjohnkennedy where were these metoo kavanaugh rioters deplorables when hillary let benghazi ambassador and soldiers be tortured and killed oh wait they were men sheriffclarke drmartyfox pamelageller prisonplanet foxnewsalert bristolcomsense outsiderswgn mirnadestiny httpstcotdksazmkqb,1
1052036551109046272,this is my country thats my state thats my flag and i will protect it from angry white man that hate diversity and love marginalizing minorities corporations that take advantage of a system that supports them metoo cancelkavanaugh,0
1052167647016747008,our boss merrittvox joins the conversation on the metoo movement and midterm elections with aslforcongress and monicabraine at kunmnews letstalknm,0
1052099636503015424,the seeds for the metoomvmt were planted more than years ago the words were crystalized over a decade ago a year ago the world finally understood their power and well never be the same metoo,0
1051859337000275968,we have hundreds of laws in america that prohibit fraud and deception so why would we allow deception in our most fundamental democratic process we really can stop this join us httpstcoxzmvgudogi climate metoo commoncause,0
1051873424166068227,kwameraoul im a male survivor of sexualchild abuse amp domestic violence i believe in you that youll make a difference for our children sexual assault isnt just a womens issue its everyones problem please continue to support the ones that are suffering metoo lgbtdems,0
1051973740790210561,“ conservative women don ’ t feel victimized ” how the kavanaugh nomination underscored the right ’ s complex inability to cope with the metoo reckoning httpstcoysthyhftun,0
1049884550879502336,metoo the war is coming🤘,0
1051816186516664320,richcraigfletch terrolllewis danielslaney i bet he saw her coming and put his bag there on purpose obviously her parents never taught her why its bad to cry wolf people like her are entirely to blame for why the system is so sceptical towards women who come forward worldmentahealthday believeallwomen metoo,1
1051904346005393410,mo state student allegedly raped hours after attending a metoo rally liberty man charged,0
1052263136160612353,after rescheduling an earlier event the founder of the metoo movement is finally set to speak at ku next week httpstcotnmztmqonr,0
1051931257473523716,are you stillhere amazing boxset now available for a metoo world books read womenontheverge,0
1049344615348756484,rose mcgowan says she was slamming hollywood not the metoo movement httpstcospsvwfrhij,0
1052073905601409024,my first talk at ucla we discussed mental health peer support and sexual assault thanks for having me uclaalphagam 💕mentalhealthawareness metoo important,0
1052263181303705600,the birth of venus an update for the metoo era art artist photoshop photocollage ericboos httpstcocypdhheoum,0
1049448219271344129,even tho rosemcgowan is an utter fruitloop i fully agree with her here all these hollywood twats that have jumped on the metoo movement like a maggot onto a rotting corpse are hypocrites of the highest “ we didn ’ t know ” bullfuckingshit,0
1056378310727516160,metoo tiss alumna accuses professor of misconduct read httpstcoaeiccyscdh,1
1051847319614889984,heres da thing and heres what realdonaldtrump gop and magats dont get they demand loyalty but dont have and never will have the capacity for respect resist votebluetosaveamerica metoo,1
1052269734257811456,letter to bs why are bjp leaders still silent on the metoo movement,0
1051736964779692032,days million tweets one powerful movement today marks one year since metoo went viral sexual amp genderbased violence is a human rights violation and were committed to ending it ✊,0
1051079316916883456,metoo what happened to the accused httpstcokyhmkothmt,1
1052128672533151745,alyssa milano one of the first proponents of metoo⁠ ⁠ tells gma that pres trumps recent comments that it is a very scary time for young men in america was a fear tactic,1
1049928978675298304,will sharrimarkson raise the metoo issue of the woman who alleged she was sexually assaulted by billshortenmp with sarah hanson young auspol sharrimarkson brettkavanuagh skynewsaust theboltreport,0
1051856598765842432,theview omg hillaryclinton right monicalewinsky consented to affair not power move ampdiminish metoo by comparing omg not power but monica was starstruck huntsmanabby meghanmccain hillary is definitely valid voice womanempowerment btw i wanted him impeached as democrat httpstcoippxwtfqnx,0
1052233972619579392,metoo merch seobean mens low rise sports soft running training short pants blue metoo timesup news,0
1051983079747665920,imprisoned bill cosby loses more lawyers latest new team on board metoo breakingnews,0
1054741738022006784,vinod rai ’ s panel still to act despite two metoo allegations against bcci ceo rahul johri manasi phadke reports httpstcohmdpazvlxh,1
1052174526400929794,the metoo movement fueled the national dialogue on sexual misconduct but research shows parents may not be talking to their kids about sex and consent ebernsteinwsj joins us to offer practical ways you can start the conversation with your children,0
1051965039278780417,long before the metoo moment black women weighed different survival strategies—sometimes turning inward and choosing silence sometimes turning outward and choosing protest—in the aftermath of sexual assault httpstcowppodurtic,0
1052135641570533376,metoo chetan bhagat ridicules ira trivedi ’ s allegations says it was she who wanted to kiss him,0
1051970600875495424,we almost sold out so we ’ re making available ten more regular tickets join the movement october and justicegeneration churchtoo metoo,0
