id,text,Sarcasm
1051879902960603136,what does it mean to be an activist what does metoo mean to us join the discussion at the distinguished lecture series wednesday oct pm at the mary linn auditorium in the ron houston center for the performing arts tickets available,0
1056268343521378304,metoo sanjay puran singh chauhan has been accused of sexual misconduct by model reyna vashishtha,1
1052269734257811456,letter to bs why are bjp leaders still silent on the metoo movement,0
1052092655855796224,the original metoo movement 😂😂😂,1
1051865848288354304,our boss merrittvox joins the conversation on the metoo movement and midterm elections with aslforcongress and monicabraine at kunmnews letstalknm httpstcoyycvwjmyhi,0
1052044870758662144,i always felt this painting was incomplete i finally figured out what it is going to make others feel metoo,0
1051903393717874688,today on the anniversary of metoo going viral girls inc is proud to announce the launch of a new campaign called girlstoo this national campaign will focus on sexual harassment and assault in the lives of youth particularly girls with actions aimed at changing the norms,0
1051963610728157185,how can you break your own silence to both gather and give support be angry and have compassionlisten to this episode as we shed more light on that metoo selfcare courage womensrights feminism sexuality podcast,0
1051895776849403904,womenswave womenandpower vote womenriseup womensmarch metoo susanbanthony never forget what it took to get us here,0
1051892619364700160,tonight on outspoken with jl and baylor cook hillary clinton president clintons affair with monica lewinsky wasnt abuse of power 🤔 ☎️ call in beoutspoken metoo mondaymorning,0
1052287353597960194,hillary clinton says her husband ’ s accusers don ’ t fit in metoo narrative so umhillaryclinton what kind of narrative are you talking about doesnt fit the narrative huh we the people beg to differ on that outrageous statementplenty of narrative here httpstcotmzvblegxt httpstcowqvdngkfbz,0
1051702256079233025,daniries metoo literally😂😂😂,0
1049276896394055680,to all you screeching liberal lunitics why don ’ t you have anything to say about these pillars of society ” where is metoo now,1
1052268305526865920,realdonaldtrump horseface youre the one who slept with her while your wife was at home with a newborn what kind of face does that give you ill tell you the face of an ahole youre an immoral disgusting piece of garbage msnbc cnn foxnews metoo trump maga,0
1052188477528236032,metoo on a light note🎭🎭,1
1052169763651235845,the left has gone completely nuts this was not ok kaitmarieox when leftists think they can touch amp threaten rape metoo this should be viral tuckercarlson therebeltv oann prisonplanet viralvideos garyfranchi httpstconuynohebss,0
1051868268711956481,metoo has gone global in a major way httpstcomomfteqgms,0
1051852440428060672,metoo merch summary rules for life by jordan b peterson an antidote to chaos httpstcomnveavdavx metoo timesup news,0
1052226137408106497,company employees members of the honduran army hired assassins mercenaries honduras ask hillary about the violations of bertacaceres what exactly did secretary of state hillary clinton do for this fellow woman metoo timesup,0
1054691283548147715,a r rahman breaks silence on the metoo movement httpstcoijvnoprwhd arrahman metooindia vairamuthu,1
1050181727061192704,better late than never we finally review crazy rich asians and talk the good place bojack horseman the captain marvel trailer and the recent returns of certain metoo perpetrators httpstcosmqzqedugo,0
1051856407417491457,but what about “ her body her choice ” 🤔 this is why you don ’ t get to choose its not your body its your baby ’ s body to kill your unborn child is murder plain and simple 😡 unbornlivesmatter abortionismurder herbodyherchoice feminism metoo notyourbodyhoney unbornchild,0
1049459731733991424,rich for queensland labor treasurer jackietrad to use a photo of brettkavanaugh to say liberalaus and thenationals have a problem with women when billshortenmp like kavanaugh was accused of sexual assault auspol qldpol metoo couriermail jccampbell tomwconnell,0
1051897295313223680,rnrminnesota dbongino foxandfriends their spokesperson is a wife beating child abuser how ’ s that for a metoo moment,0
1050710326675742721,today oct ledford —supporting student survivors of sexual assault sexualassault assault metoo supportsurvivors believethevictim mcgoingstrong meredithcollege,1
1052233972619579392,metoo merch seobean mens low rise sports soft running training short pants blue metoo timesup news,0
1054729818015784960,actor jaggesh backs arjun sarja questions sruthi hariharan over metoo allegation video link ► jaggesh navarasanayaka arjunsarja sruthihariharan metoo jaggeshbacksarjunsarja questionssruthihariharan metooallegationonarjunsarja,1
1051822419869147136,bretbaier what di you expect from the chairwoman of the harveyweinstein metoo fan club,0
1052276028448669696,good day good vibes blacklivesmatter believeher metoo impeachtrump queer woman,0
1051934552678178816,college student allegedly raped hours after attending a metoo rally,0
1052233462818754560,alex and olivia from iowa coalition for collective change are facilitating a discussion about how lgbtq employees fit into the metoo movement and conversation at our annual lgbtq workplace culture summit in central iowa,0
1050204937278259200,bdimyon transgendertrd mojgovuk bbcrealitycheck would love to respond but your recent tweets are quite incomprehensible you bounce from crime to metoo with a pit stop at cancer 🤦‍♀️ httpstcogruzyrrots,0
1052102353820639232,brittanymurphy harveyweinstein metoo blinditem did he have anything to do with her blind item that ruined her career sin city was her last studio movie and he was producer right tedcasablanca httpstcogxulyzzbcx,0
1052158120775045121,metoo merch transgender dysphoria blues metoo timesup news httpstcobgyjzrncsa,0
1052101893030273024,brittanymurphy harveyweinstein metoo i wonder now if he had anything to do with the blind items that ruined her career and left her depressed and miserable rip,0
1051880614444589056,in close to women were elected to congress the metoo movement in has produced a record number of women running for public office learn more mondaythoughts uscmpa mondaymotivation,0
1048511333426024448,mrbromwich her courage will be remembered whyididntreport christineblaseyfordwestandwithyou riseup resist nomeansno metoo believesurvivors triggers,0
1051940553062080512,scarily true metoo waronwomen ibelievechristine trumpsamerica liarinchief unitegreen uniteblue tcot resist voteforourlives vote,0
1052237026957844480,“ tiny ” trump attacks “ total con ” stormy daniels potus “ disgusting misogynist ” says michael avenatti in reply over suit httpstcopptdbznoso metoo breakingnews,0
1051732893674946560,kangana questions otherwiseproactive shabana ’ s visible silence on metoo httpstcorwneigrmww,0
1051969582968315904,liberty man charged with rape on msu campus after victim attended metoo rally httpstconbotzisfpq,0
1051828399709278208,natasiayoung krassenstein no trumpsfollowers dont care as long as that racist bigotpresident takes the country back to the policies of the amp to makeamericawhiteagain mawa its that simple votebluetosaveamerica votebluenomatterwho removegopsavedemocracy metoo,0
1052263181303705600,the birth of venus an update for the metoo era art artist photoshop photocollage ericboos httpstcocypdhheoum,0
1051504485334470656,how many lessfamous women equal one famous man how many credible allegations of sexual harassment and assault render a presidential candidate unelectable metoo has made us all into algebra students solving and resolving for x and y …,1
1051879436541419525,alyssamilano thank you for being a warrior and we will fight along side all people who long for a society of kindness for our very future we must stop this oppression of our voicesmetoo blessed be httpstcoionypkruqj,0
1051767139546357760,challenberger on harnessing energy part i everything exists inside you via youtube keynote speakers panelist workshop seminar conference women retreat summit parenting athletes leadership youths stopbullying standupnow metoo women,0
1052061176396431360,times have changed theres a new sheriff in town name metoo,1
1052077059298738176,the strange redheaded woman haunted his dreams called him to preach berated him and seduced him and she had a secret too dark to tell bookworm readtherainbow readinglist read novel karlyletomms reading awardwinningauthor metoo read,0
1051770226885451776,there could be no better time to watch the film than now when a second and unprecedentedly powerful wave of metoo is changing the narrative in urban indian workspaces read the review of but what was she wearing a documentary on workplace harassment,0
1048930172316143616,experience project metoo shutting down 🆕,0
1051970552049659904,our votes help put people in office that support our needs dearprofessorford webelievechristine ibelievewomen ibelieveher yesallwomen noshame saam healmetoo churchtoo ihave whywomendontreport timesup metoo notokay ihearyou rapecultureiswhen httpstcogmwidvkfih,0
1052137384484229121,metoo ’ s most potent enemy higher awards for harassment victims in the workplace,0
1051978050362109952,although the metoo movement has been around for over a decade the hashtag first went viral a year ago today facttank,1
1051825398504452096,october marks the anniversary of the launch of the metoo movement hitting social media take a look at a few of our metoo sessions at the hrpaac conference,0
1052283099793350656,jvn what ’ s the international numbersi ’ m not even in usa amp i want to call to stop that scumbag amp have those who aided a coverup of his crimes called out‼️oh waityour president will just stop any consequences or further investigation of those in his boy ’ s club from happening metoo,0
1051904344541618177,college student allegedly raped hours after attending a metoo rally,0
1054616784626745344,metoo gossip not to be ignored tanushreesays rakhisawantt metooindia bollywood nanapatekar ganeshacharya mogossip,1
1051724513652531200,how fathers should talk with their sons about sex in the metoo era,0
1051600944805212162,one year amp million tweets later today marks a year of the viral metoo movement thank you for sharing your stories you are not alone sexual amp genderbased violence is a human rights violation and were committed to ending it ✊,0
1051876635648057344,aline brosh mckenna talks changes still needed on metoo anniversary ‘ it is still white men ’ in charge,0
1052278270673256448,metoo nice candidate philbredesen kept sexual harassment allegations in the dark protecting his aides and silencing victims tnsen,0
1052036551109046272,this is my country thats my state thats my flag and i will protect it from angry white man that hate diversity and love marginalizing minorities corporations that take advantage of a system that supports them metoo cancelkavanaugh,0
1052233367259832323,nicole kidman opens up about metoo and her relationship with exhusband tom cruise i married for love but being married to an extremely powerful man kept me from being sexually harassed,0
1051979837383077889,mo state student allegedly raped hours after attending a metoo rally liberty man charged,0
1051995729219215361,whoopigoldberg johnlegend officialalw sirtimrice you are a disgusting excuse for a human you should not still be employed by abcnetwork or theview i guess the network is fine with sexual assault of a minor whoopigoldberg whoopihastogo metoo sexualassault,0
1049549716919222272,this post is red hot on thedonald subreddit right now words fucking disgusting the comments supporting this are vile amp proof of the degenerate minds who are pro trump im not a schumer fan nor a feminist but this is an absolute new low dumptrump trump pousa metoo,1
1052172367810707456,this powerful and famous televangelist seduced women used women and tried to hide it from everyone but his darkest secret was one he hid even from himself story bookworm metoo novel author reading nashville arkansas readtherainbow reading httpstcoavcniqmykk,0
1054716629593010176,metoo aloknath and simplysajidk receives showcause notice from fwice,1
1052276505328439297,chicago review has a metoo poetry collective we want to thank the writers who have made such personal contributionswe want to offer our solidarity to them and to any of you wrote editors emily critchley and elizabethjane burnett poetry chireview,0
1051881526772695040,senator sherrod brown called on to resign by metoo group httpstcosjoyqocuau,0
1051869349219192833,mipcom elizabeth vargas talks double standards on metoo anniversary,0
1055299475789541376,do we live in a democracy who is going to dare a metoo for a dalit woman being beaten in public by the upper caste goons for daring to enter the temple does modi shah fadanvis rss bjp wants this india dalitlivesmatter stopreligiousatrocites enddiscrimination,1
1051972330476503040,college student allegedly raped hours after attending a metoo rally httpstcoououlbaipf httpstcobyputrrhag,0
1055376013780115456,as if this is not enough this metoo supreme court and high court😥😥😥,1
1052050805652709377,metoomvmt lets unpack consent metoo httpstcojularncksr,0
1052273303660974080,metoo is celebrating its anniversary but has the movement changed anything,0
1051462840328941568,why do women freeze and not say anything when were harassed and molested metoo metooindia,1
1051963478745862146,hillary clinton ’ s willful misunderstanding of the metoo movement,0
1051983079747665920,imprisoned bill cosby loses more lawyers latest new team on board metoo breakingnews,0
1054768098933440512,with indias metoo and sabarimalaforall the needle does seem to be moving in the right direction sending love and strength to all fighting the fight httpstcorqpvwmlyaa,1
1050827600338202624,petercozy senbillcassidy whether democrate or republicanbe a good parent teach ur kids fairness kindnessampindependancespend fun quality time w your kidsgo hikingteach ur boyampgirlinnocent until proven otherwise thru kindness truth evidence amp facts stop hatred metoo walkaway govegan httpstcoyieyktfafs,1
1055538018134585344,billionaire retailer philip green named in metoo scandal,1
1049816192444186624,im sure patriots in tennessee love😅that she hangsout wperv harvey taylorswiftclassic🥀democrat endorse a d man accused of sexual misconduct instead of a strong r woman whod be female tn senator bc dems are so serious😏about metoo ❤️🇺🇸,1
1052036563536728064,facing persistent demands to begin sexual relationship maharashtra man commits suicide httpstcokctawqnohx metoo,0
1051770766319063040,year since alyssa milano ’ s first metoo tweet have things actually changed for women httpstcotfjbzxiepd,0
1052127524673662978,actress who helped trigger indias metoo movement inspired by god,0
1051689640745267200,indian minister at center of metoo case calls abuse accusations ‘ wild and baseless ’,0
1056376124706557952,mssirsa tajinderbagga drjwalag after watching video of rakhi sawant allegation of metoo incident on tanushree datta i started making distance from both male and female collogue not sure when someone put an allegation of metoo now its my way of handling metoo champions httpstcomyauekvgnt,1
1048693288809590784,dailytelegraph ’ s pwafork says the allegations against brett kavanaugh damaged the metoo movement ‘ a lot of american ’ s saw this as a lastditch effort to derail a justice who was going to sail through the confirmation process ’ more speersonsunday httpstcoofbaevbybl,0
1052095305133510656,it is high time metoo named and shamed men in media and advertising across india mumbrella asia httpstcofnoqilzrqw,0
1052240916591702016,in the latest blog post amara purlle explores how the metoo movement has changed attitudes or heightened recognition of the freedom to explore our bodies as we see fit,0
1052069612647579650,alamgirizvi mrsmeenakumari akhterzaidi ahmedsaudager sunilmene sranvijay amitsinghdel neetins mahakalmhakal varshneyrudra jharoji varonikavks manjuchattarjee viralsurili sapnamalik sharmanishaa vikasmohanproac sheeias naazuruba tinythakor dipikasi salonirathee itsbutterfly bhootsantosh twitter gm all frnds💐 worldfoodday food hungerindex metoo metooindia bikgayiec rahulgandhiingwalior chambalwithcongress prernaforwomen हरबारभाजपासरकार sarkardiwali roflravish officeofas dubeyabhay acharyapramodk mereshivashakti shamaayyub 👇,0
1055032400324034560,big news harshikapoonacha supports arjunsarja read more arjunsarja sruthihariharan prakashraj metoo metooindia,1
1052022542330822656,we marched for women we marched for science we marched for our lives we marched for children now we march to the polls midtermelections to restore democracy nov voteblue voteearly govote voteoutgop flipthehouse flipthesenate flipitblue 🌊 metoo trumptreason,0
1056378310727516160,metoo tiss alumna accuses professor of misconduct read httpstcoaeiccyscdh,1
1049444545941762048,joeabcnews abcnews what happened to the metoo movement in australia how are historical sexual assault allegation against brettkavanaugh and more significant than similar allegations against billshortenmp auspol abcnews kavanaughconfirmation billshorten,0
1051973719428669442,metoo mayawati accuses mj akbar of giving political colour to charges httpstcogrqomqmrch,0
1051982673915387905,what a great day to display the mission of marionshouse and the metoo movement giveanear to child sexual abuse,0
1048565625520447488,when we fight we win metoo womenriseup revolution,0
1052208316888141826,domesticviolence awareness hasn ’ t caught up with metoo here ’ s why nyt,0
1052040264678866945,college student allegedly raped hours after attending a metoo rally,0
1056516436535992321,some straight men not generalizing consent feminism metoo httpstcojlakfimuah,1
1049562731257286659,hopefully the himtoo movement will encourage boys to keep their dicks in their pants out of fear that their mom will want to tag along on all of their dates metoo,1
1048763205722329088,feminism feminists metoo timesup auspol uspolitics kavanaughconfirmed mgtow feminist sexualassault what do you think is this a true story yes or no fell free yo give your thoughts on why,1
1052210083659227136,faisala on the spot not after years metoo,0
1051927757519753222,natalie portman coming for all the toxic men in the world probably metoo,1
1048842807350255616,whyididntreport christineblaseyfordwestandwithyou riseup resist nomeansno metoo believesurvivors when dr ford made the cover of time but realdonaldtrump did not time magazine cover illustration designed by john mavroudis moonalice posters,1
1049930526314782720,if sarah hanson young thinks brettkavanuagh is unfit for office it ’ s hypocritical if she does not also think billshortenmp who faced a similar allegation is not also unfit for office auspol sharrimarkson metoo sharrimarkson skynewsaust davidleyonhjelm theboltreport,0
1051796669174550528,hey nc bar i have a ton of complaints on lawyers coming your way would you like me to send them all in one big packet or submit one at a time you tell me what works best for you im happy to oblige ncbaorg metoo familycourt believesurviviors,0
1051951191184281606,he is now a violent sexual predator convict sentenced to to years in state prison metoo,0
1048548462168424448,christineblaseyford respect braver than me braver than most♥️ webelievesurvivors weareone metoo,0
1051920470684119048,peonies poetry from my book the gulls are always laughing available now poetry domesticviolence traumasurvivors metoo strength books readtherainbow bookworm httpstcoakdciqcusy,0
1050497327042088960,coffee and closure shortstory fiction metoo amwriting,1
1051870993596276736,empathsuper adamputnam yes been told a lot narcs attorney recommends this pi clients narc met this unlicensed pi at mall paid him cash i was stalked for a yr my vehicles were gpsd a felony they r all going held legally accountable this is all going in my book metoo timesup,0
1050811961011838977,no bucky people are pissed off at for attacking the credibility of an assault survivor after the attacker thomas ravenel was arrested as the result of a four month police investigation the only people questioning the metoo movement are men and rape enablers,0
1052166598696587266,india ’ s metoo moment came late but it will be transformative,0
1050187932601061377,why they put quincy in with those addle pated felonious booty seekers man or woman should never have to say metoo empire empirefox,0
1052257409261920258,‘ halloween ’ review a slashermovie reboot for the metoo era httpstcodghpczctao,0
1051966809623187457,top story alyssamilano one year ago i recorded this for my daughter explaining why i shared my story of sexual assault i never expected to release it publicly now i feel it ’ s too important not to share metoo … see more,0
1052172333752995840,last night watching taranaburke tell the story of metoo allyship and her collaboration with alyssamilano was inspiring af thanks to amazing hosts lolacee annedelaney anaoliveira and so many more congrats also to abigaildisney and the whole levelforward posse honored,0
1052174526400929794,the metoo movement fueled the national dialogue on sexual misconduct but research shows parents may not be talking to their kids about sex and consent ebernsteinwsj joins us to offer practical ways you can start the conversation with your children,0
1050431672771063808,here we go talking metoo at the ladylawyer lunch session,1
1052032744899977217,college student allegedly raped hours after attending a metoo rally,0
1056030227086725120,metoo l congress defends punjab minister channi says can ’ t act without written complaint ravivasudeva reports httpstcowirxcrrmyp,1
1051661466837901313,days million tweets one powerful movement today marks one year since metoo went viral sexual amp genderbased violence is a human rights violation and were committed to ending it ✊,0
1051856460941012992,theview the bill amp monica situation was a consensual affair between consenting adults that has nothing to do with metoo and wtf should hillary disappear you dont ask that of her male counterparts theview,0
1051983768418828288,interesting analysis by theeconomist about the change in perception about the metoo movement year on among american voters and how that breaks along partisan lines,0
1051877999132307456,metoomvmt there are women who have i was years ago i won both criminally and civilly for myself and women of colorado i have a story and i have had time to heal now hear me roar and write all i ask for is a good publisher that will serve metoo⁠ ⁠ follow mecohummingbird,0
1051736964779692032,days million tweets one powerful movement today marks one year since metoo went viral sexual amp genderbased violence is a human rights violation and were committed to ending it ✊,0
1051827110950699008,attention all vote democrats amp vote independence vote vote vote vote vote blue blue blue blue blue blue never forget dr ford metoo,0
1049503570582618112,nough said whyididntreport christineblaseyfordwestandwithyou riseup resist nomeansno metoo believesurvivors httpstcolmtxzbelnb,0
1052163082255048704,a metoo movement for mental health httpstcodtzocyhwvu,0
1051863261010903040,to dr christina blasey ford deborah ramirez alyssamilano and too many more metoo aftermetoo ibelievesurvivors,0
1051861631507009536,meghan and abby bashed a wife for not being nice to her husbands mistress but cant bring themselves to bash men in great power who have been accused of sexual assault trump and kavanaugh also meghanmccain and huntsmanabby stop using metoo to bash the clintons theview,1
1055841317945831424,legal tools and big money are silencing metoo stories the internet has the power the burst the dam,1
1051116831874928640,metoo movement how we can make our workplace safe for us — positive side of the coin httpstcoxzbfnuqsby,0
1051757924756934658,mj akbar india minister threatens to sue over metoo allegations httpstcofizlgsuipf,0
